product_name,price,weight,category
M&S Banana & Maple Peanut Butter,£2.65,340g,food-cupboard-drinks-bakery-294572
M&S British Orchard Apple Presse,£3.10,750ml,food-cupboard-drinks-bakery-294572
M&S Cookies & Cream Chocolate Protein Bar,£2.25,55g,food-cupboard-drinks-bakery-294572
M&S Creamy Cacao Oat Drink,£2.75,250ml,food-cupboard-drinks-bakery-294572
M&S Decaf Americano Instant Micro-Ground Coffee,£4.50,100g,food-cupboard-drinks-bakery-294572
M&S Individually Wrapped Decaffeinated Coffee Bags,£3.40,10 x 7.5g,food-cupboard-drinks-bakery-294572
M&S Lemon Swiss Roll,£4.50,325g,food-cupboard-drinks-bakery-294572
M&S Operetta Milk Chocolate Coated Hazelnuts,£4,150g,food-cupboard-drinks-bakery-294572
M&S Piri Piri Marinade,£2,270g,food-cupboard-drinks-bakery-294572
M&S Apple & Blackcurrant Juice Drink,£2.25,3 x 200ml,food-cupboard-drinks-bakery-294572
M&S Chocolate Peanut Clusters,£5,300g,food-cupboard-drinks-bakery-294572
M&S Chopped Dried Apricots,£3,250g,food-cupboard-drinks-bakery-294572
M&S Colin the Caterpillar Sprinkles,£2,65g,food-cupboard-drinks-bakery-294572
M&S Collection Hot Calabrian Chilli Paste,£2.50,180g,food-cupboard-drinks-bakery-294572
M&S Light Elderflower Tonic Water,£4.75,8 x 150ml,food-cupboard-drinks-bakery-294572
M&S Light Elderflower Tonic Water,£2,500ml,food-cupboard-drinks-bakery-294572
M&S Mint Choccy Easter Egg,£7.50,250g,food-cupboard-drinks-bakery-294572
M&S Quails Eggs,£10,235g,food-cupboard-drinks-bakery-294572
M&S All Butter Sweet Pastry Tartlets,£2.65,144g,food-cupboard-drinks-bakery-294572
M&S All Purpose Seasoning,£1.80,50g,food-cupboard-drinks-bakery-294572
M&S Blackcurrant Cordial,£3.10,500ml,food-cupboard-drinks-bakery-294572
M&S Cremant De Bordeaux Blanc Brut,£10,75cl,food-cupboard-drinks-bakery-294572
M&S x Sandford's Devon Cider,£2.20,330ml,food-cupboard-drinks-bakery-294572
Cook With M&S Black Peppercorn Mill,£2.80,50g,food-cupboard-drinks-bakery-294572
M&S Anglesey Sea Salt,£2.80,50g,food-cupboard-drinks-bakery-294572
M&S Balsamic Vinegar of Modena,£8,250ml,food-cupboard-drinks-bakery-294572
M&S Brandy Snaps,£2,100g,food-cupboard-drinks-bakery-294572
M&S Chicken Katsu Curry Peanuts,£2,200g,food-cupboard-drinks-bakery-294572
M&S Made Without Fruit & Nut Muesli,£3.50,360g,food-cupboard-drinks-bakery-294572
M&S Made Without Rocky Road Mini Bites,£4.50,280g,food-cupboard-drinks-bakery-294572
M&S Tikka Masala Seasoning,£2,62g,food-cupboard-drinks-bakery-294572
M&S Classics Finest Reserve Port,£13,75cl,food-cupboard-drinks-bakery-294572
M&S Immunity Super Smoothie,£2.50,350ml,food-cupboard-drinks-bakery-294572
M&S Light Sicilian Lemon Tonic Water,£2,150ml,food-cupboard-drinks-bakery-294572
M&S Made Without Zesty Lemon Cake Slices,£3.25,5 per pack,food-cupboard-drinks-bakery-294572
M&S Multigrain Porridge Oats,£3,500g,food-cupboard-drinks-bakery-294572
M&S Raspberry Ripple Meringue Sprinkles,£3,70g,food-cupboard-drinks-bakery-294572
M&S Swiss Chocolate Truffle Assortment,£12,665g,food-cupboard-drinks-bakery-294572
M&S Lemon Meringue Sprinkles,£3,70g,food-cupboard-drinks-bakery-294572
M&S Reduced Sugar Red & Black Gums,85p,45g,food-cupboard-drinks-bakery-294572
M&S Whisky Sour,£2.40,250ml,food-cupboard-drinks-bakery-294572
N/A,£4.50,340g,food-cupboard-drinks-bakery-294572
M&S Plant Kitchen Tomato & Mascarpone Pasta Sauce,£2.50,280g,food-cupboard-drinks-bakery-294572
M&S Tropical Juice,£2.10,1L,food-cupboard-drinks-bakery-294572
M&S Belgian Flaked Chocolate Truffles,£8,200g,food-cupboard-drinks-bakery-294572
M&S Burger Mayonnaise,£1.80,280ml,food-cupboard-drinks-bakery-294572
M&S Colin the Caterpillar Giant Chocolate Face,£1.50,40g,food-cupboard-drinks-bakery-294572
M&S Collection Dundee Cake,£10,815g,food-cupboard-drinks-bakery-294572
M&S Southern Fried Seasoning,£2,90g,food-cupboard-drinks-bakery-294572
M&S Spencer Bear Plush & Chocolates,£10,91g,food-cupboard-drinks-bakery-294572
M&S Strawberry Dessert Sauce,£2.50,290g,food-cupboard-drinks-bakery-294572
M&S 4 Peanut and Raspberry Gluten Free Breakfast Bars,£3.20,4 x 38g,food-cupboard-drinks-bakery-294572
M&S Collection 42% Peruvian Hazelnut Vegan Chocolate,£2.75,100g,food-cupboard-drinks-bakery-294572
M&S Collection Madagascan Vanilla White Chocolate,£2.75,100g,food-cupboard-drinks-bakery-294572
M&S Made Without Dairy Honeycomb & Caramel Choc Bar,£1.35,35g,food-cupboard-drinks-bakery-294572
M&S Milk Chocolate Coins in Postbox Tin,£4.50,120g,food-cupboard-drinks-bakery-294572
M&S Milk Chocolate Party Cake,£30,1.45kg,food-cupboard-drinks-bakery-294572
M&S Rainbow Sponge Layer Cake,£35,1.3kg,food-cupboard-drinks-bakery-294572
M&S Rendang Paste,£1.50,180g,food-cupboard-drinks-bakery-294572
M&S Sponge Cake Mix,£2.50,500g,food-cupboard-drinks-bakery-294572
Cook With M&S Oak Smoked Anglesey Sea Salt,£3.50,56g,food-cupboard-drinks-bakery-294572
Cook with The Black Farmer x M&S Jerk Paste,£1.85,200g,food-cupboard-drinks-bakery-294572
M&S Big Mix,£6,650g,food-cupboard-drinks-bakery-294572
M&S Chocolate Brownie Mix,£2.50,400g,food-cupboard-drinks-bakery-294572
M&S Chocolate Medley Decorations Mix,£2,75g,food-cupboard-drinks-bakery-294572
M&S Collection Italian Amaretti Biscuits,£5,220g,food-cupboard-drinks-bakery-294572
M&S Collection Nocellara Del Belice Extra Virgin Olive Oil,£10,500ml,food-cupboard-drinks-bakery-294572
M&S Distilled 5 Times Distilled British Vodka,£20,700ml,food-cupboard-drinks-bakery-294572
M&S Sparkling Cloudy Lemonade,£3.50,750ml,food-cupboard-drinks-bakery-294572
M&S Sparkling Elderflower Presse,£3.10,750ml,food-cupboard-drinks-bakery-294572
M&S 8 Instant Mocha Sachets,£3.75,8 per pack,food-cupboard-drinks-bakery-294572
M&S Americano Instant Coffee,£4.50,100g,food-cupboard-drinks-bakery-294572
M&S Beetroot Sourdough Crackers,£3,130g,food-cupboard-drinks-bakery-294572
M&S Camomile Flower Infusion Tea Bags,£2.75,15 per pack,food-cupboard-drinks-bakery-294572
M&S Distilled Pink Grapefruit Gin,£20,700ml,food-cupboard-drinks-bakery-294572
M&S Espresso Blend Coffee Beans,£3.20,227g,food-cupboard-drinks-bakery-294572
M&S Light Indian Tonic Water,£2,500ml,food-cupboard-drinks-bakery-294572
M&S Valdemadera Gran Reserva,£8.50,75cl,food-cupboard-drinks-bakery-294572
M&S Belgian Chocolate Classics Assortment,£8,194g,food-cupboard-drinks-bakery-294572
M&S High Protein Fusilli,£2.65,350g,food-cupboard-drinks-bakery-294572
"M&S Milk, Dark & White Chocolate Selection Box",£8.50,300g,food-cupboard-drinks-bakery-294572
Cook With M&S Hot Chilli Powder,£1.50,43g,food-cupboard-drinks-bakery-294572
M&S Collection Rosemary Anglesey Sea Salt,£2.85,55g,food-cupboard-drinks-bakery-294572
M&S Defence Teabags,£2.50,20 per pack,food-cupboard-drinks-bakery-294572
M&S Ginger & Cayenne Pepper Cordial,£3.10,500ml,food-cupboard-drinks-bakery-294572
M&S High Protein Chocolate Hazelnut Spread,£4,200g,food-cupboard-drinks-bakery-294572
M&S Raspberry & Vanilla Chocolate Protein Bar,£2.25,55g,food-cupboard-drinks-bakery-294572
M&S High Protein Choco Powder,£3,90g,food-cupboard-drinks-bakery-294572
M&S Ralph the Cavapoo Cake,£18,800g,food-cupboard-drinks-bakery-294572
M&S Rye Sourdough Flatbread,£2.75,130g,food-cupboard-drinks-bakery-294572
M&S Truffle Mayonnaise,£3.25,160g,food-cupboard-drinks-bakery-294572
M&S x Sandford's Elderflower Cider,£2.25,330ml,food-cupboard-drinks-bakery-294572
M&S Collection Rosemary & Sea Salt Dried Focaccia,£4.50,200g,food-cupboard-drinks-bakery-294572
M&S Dark Chocolate Selection,£8.50,292g,food-cupboard-drinks-bakery-294572
M&S Fino Dry Sherry,£11,75cl,food-cupboard-drinks-bakery-294572
M&S Jump Start Espresso Coffee Pods,£3.25,10 per pack,food-cupboard-drinks-bakery-294572
M&S Red Thai Curry Sauce,£2.50,270g,food-cupboard-drinks-bakery-294572
M&S Smoked Paprika Popped Red Lentil Tortillas,£1.75,90g,food-cupboard-drinks-bakery-294572
M&S Vegetable Tikka,£3,400g,food-cupboard-drinks-bakery-294572
Cook With M&S Juniper Berries,£1.50,28g,food-cupboard-drinks-bakery-294572
M&S All Butter & Chocolate Shortbread Selection Tin,£12,500g,food-cupboard-drinks-bakery-294572
M&S Collection Italian Baci di Dama,£4.50,180g,food-cupboard-drinks-bakery-294572
M&S Cotes de Charme Sauvignon Blanc,£8,75cl,food-cupboard-drinks-bakery-294572
M&S Damson & Juniper Fruit for Cheese,£2.75,120g,food-cupboard-drinks-bakery-294572
M&S Distilled 8 Years Aged Blended Scotch Whisky,£20,700ml,food-cupboard-drinks-bakery-294572
M&S Dried Porcini Mushrooms,£3,25g,food-cupboard-drinks-bakery-294572
M&S Individually Wrapped House Blend Coffee Bags,£3.40,10 x 7.5g,food-cupboard-drinks-bakery-294572
M&S Sticky Toffee Rooibos Infusion Teabags,£2.75,15 per pack,food-cupboard-drinks-bakery-294572
M&S Collection Scottish Honey,£6,340g,food-cupboard-drinks-bakery-294572
M&S Italian Tomato Chilli & Garlic Tapenade,£2,140g,food-cupboard-drinks-bakery-294572
M&S Light Rye Flour,£2.25,1kg,food-cupboard-drinks-bakery-294572
M&S Puppy Parade Chocolates,£3.75,53g,food-cupboard-drinks-bakery-294572
M&S Red & Green Pickled Chillis,£2.50,260g,food-cupboard-drinks-bakery-294572
M&S VIVA Naga Chilli Sauce,£2,160g,food-cupboard-drinks-bakery-294572
M&S x Adnams Suffolk Bitter,£2.50,500ml,food-cupboard-drinks-bakery-294572
M&S Digest Infusion Teabags,£2.50,20 per pack,food-cupboard-drinks-bakery-294572
M&S Dreamy Infusion Teabags,£2.50,20 per pack,food-cupboard-drinks-bakery-294572
M&S Gold Label Merlot,£15,1.5L,food-cupboard-drinks-bakery-294572
M&S High Protein Spaghetti,£2.65,350g,food-cupboard-drinks-bakery-294572
M&S London Dry Gin,£8,350ml,food-cupboard-drinks-bakery-294572
M&S Peppered Beef Steak Jerky,£3.50,65g,food-cupboard-drinks-bakery-294572
M&S Rich Dark Rum,£15.50,70cl,food-cupboard-drinks-bakery-294572
M&S Salt & Vinegar Mayonnaise,£1.80,280ml,food-cupboard-drinks-bakery-294572
M&S Wholegrain Rice with Quinoa Mix,£2.60,500g,food-cupboard-drinks-bakery-294572
M&S Bordeaux Merlot,£8,75cl,food-cupboard-drinks-bakery-294572
"M&S Collection Brazil Nut, Almond & Cherry Genoa Cake",£10,775g,food-cupboard-drinks-bakery-294572
M&S Cranberry Juice Drink,£2.10,1L,food-cupboard-drinks-bakery-294572
M&S Distilled Seville Orange Gin,£20,700ml,food-cupboard-drinks-bakery-294572
M&S Onion & Garlic Cheese Puffs,£2,90g,food-cupboard-drinks-bakery-294572
M&S Chocolate Coated Fudge,£1.20,28g,food-cupboard-drinks-bakery-294572
M&S Collection Aged Basmati Rice,£2,500g,food-cupboard-drinks-bakery-294572
M&S Collection Assam Tea,£2.80,38g,food-cupboard-drinks-bakery-294572
M&S Collection Pepper & Calabrian Chilli Pesto,£3,190g,food-cupboard-drinks-bakery-294572
M&S Collection Sicilian Lemon & Blackcurrant Cake,£20,1.22kg,food-cupboard-drinks-bakery-294572
M&S Italian Style Espresso Coffee Pods,£8,30 per pack,food-cupboard-drinks-bakery-294572
M&S Piri Piri Seasoning,£2,95g,food-cupboard-drinks-bakery-294572
M&S British Peppered Beef Jerky,£3.50,50g,food-cupboard-drinks-bakery-294572
M&S De Martino Cabernet Sauvignon,£12,75cl,food-cupboard-drinks-bakery-294572
M&S Made Without Orange & Poppyseed Cake Mix,£3,300g,food-cupboard-drinks-bakery-294572
N/A,£2.50,310g,food-cupboard-drinks-bakery-294572
M&S Organic Emiliana Chardonnay,£9,75cl,food-cupboard-drinks-bakery-294572
M&S Sugar Free Mango & Lime Gum,£1.60,27g,food-cupboard-drinks-bakery-294572
M&S Swiss Dark Chocolate Truffles,£6.50,205g,food-cupboard-drinks-bakery-294572
M&S 8 Instant Toffee Nut Flavour Latte Sachets,£3.75,8 per pack,food-cupboard-drinks-bakery-294572
M&S Burrito Kit,£3,625g,food-cupboard-drinks-bakery-294572
M&S Caribbean Curry Powder,£2,78g,food-cupboard-drinks-bakery-294572
M&S Chocolate Cake Mix,£2.50,500g,food-cupboard-drinks-bakery-294572
M&S Mixed Stuffed Olives,£3,240g,food-cupboard-drinks-bakery-294572
M&S x Adnams Mosaic Pale Ale,£2.50,500ml,food-cupboard-drinks-bakery-294572
M&S 4 Tomato Garlic & Herb Flavour Pots,£1.60,96g,food-cupboard-drinks-bakery-294572
M&S Caramelised Biscuit Sticky Buns,£5.25,295g,food-cupboard-drinks-bakery-294572
M&S Colin the Caterpillar Greatest Bits,£3,127g,food-cupboard-drinks-bakery-294572
M&S Mixed Spice,£1.50,40g,food-cupboard-drinks-bakery-294572
M&S Chilli Ketchup,£2,250ml,food-cupboard-drinks-bakery-294572
M&S Collection Chocolate & Vanilla Marble Loaf Cake,£8,450g,food-cupboard-drinks-bakery-294572
M&S Collection New Zealand Manuka 500+ Honey,£21,250g,food-cupboard-drinks-bakery-294572
M&S Collection Peruvian Espresso Coffee Pods,£3.25,10 per pack,food-cupboard-drinks-bakery-294572
M&S New Zealand Manuka 250 MGO Honey,£14,250g,food-cupboard-drinks-bakery-294572
M&S Passionfruit Martini Cocktail,£9,4 x 250ml,food-cupboard-drinks-bakery-294572
M&S Collection Chocolate & Hazelnut Cake,£20,990g,food-cupboard-drinks-bakery-294572
M&S Collection Italian Almond Cantuccioni,£4.50,240g,food-cupboard-drinks-bakery-294572
M&S Collection Italian Ricciarelli,£4.75,175g,food-cupboard-drinks-bakery-294572
M&S Made Without Chocolate Brownie Mix,£3,400g,food-cupboard-drinks-bakery-294572
M&S Steakhouse Seasoning,£2,75g,food-cupboard-drinks-bakery-294572
M&S Blended Scotch Whisky,£8,35cl,food-cupboard-drinks-bakery-294572
M&S Collection Italian Single Grain Spaghettoni,£3.50,500g,food-cupboard-drinks-bakery-294572
M&S Collection Pistachio & Raspberry Cake,£20,935g,food-cupboard-drinks-bakery-294572
M&S Collection The Indulgent Chocolate Nut Collection,£6.25,270g,food-cupboard-drinks-bakery-294572
M&S Plant Kitchen Bolognaise Pasta Sauce,£2.50,280g,food-cupboard-drinks-bakery-294572
M&S Rich Dark Rum,£20,1L,food-cupboard-drinks-bakery-294572
M&S Tangled Knot Zinfandel,£9,75cl,food-cupboard-drinks-bakery-294572
M&S x Sheppy's Vintage Cider,£3.20,500ml,food-cupboard-drinks-bakery-294572
M&S Batter Mix,£2.50,2 x 200g,food-cupboard-drinks-bakery-294572
M&S Collection Rioja Gran Reserva El Duque de Miralta,£16,75cl,food-cupboard-drinks-bakery-294572
N/A,£4,200g,food-cupboard-drinks-bakery-294572
M&S Light Ginger Ale,£3.75,4 x 200ml,food-cupboard-drinks-bakery-294572
M&S Ponzu Sauce,£2,150ml,food-cupboard-drinks-bakery-294572
M&S Red Fruits & Pomegranate Juice,£2.10,1L,food-cupboard-drinks-bakery-294572
M&S Smooth White Rum,£14.50,70cl,food-cupboard-drinks-bakery-294572
M&S Swiss Chocolate Assortment,£8,145g,food-cupboard-drinks-bakery-294572
M&S Tempura Batter Mix,£1.50,150g,food-cupboard-drinks-bakery-294572
M&S x ABK German Lager,£6,4 x 330ml,food-cupboard-drinks-bakery-294572
M&S 2 Garlic & Coriander Naans,£1.25,220g,food-cupboard-drinks-bakery-294572
M&S 4 cup Coffee Filter Papers,£1.45,40 per pack,food-cupboard-drinks-bakery-294572
M&S Exclusive Swiss Chocolate Collection,£12,285g,food-cupboard-drinks-bakery-294572
M&S Milk Dark & White Chocolate Selection,£16.50,624g,food-cupboard-drinks-bakery-294572
M&S x Bohemia Czech Pilsner Lager,£2.50,500ml,food-cupboard-drinks-bakery-294572
M&S Acacia Honey with Honeycomb,£8,250g,food-cupboard-drinks-bakery-294572
M&S Amaretto Liqueur,£15,50cl,food-cupboard-drinks-bakery-294572
M&S Belgian Chocolate Assortment,£14.50,335g,food-cupboard-drinks-bakery-294572
M&S Individually Wrapped Jump Start Coffee Bags,£3.40,10 x 7.5g,food-cupboard-drinks-bakery-294572
M&S Roast & Ritual Coffee Pods,£3.25,10 per pack,food-cupboard-drinks-bakery-294572
M&S x Sheppy's Traditional Cider,£2.90,500ml,food-cupboard-drinks-bakery-294572
M&S 2 Salted Caramel Brownies,£3.25,150g,food-cupboard-drinks-bakery-294572
M&S Belgian Marc De Champagne Cocoa Dusted Truffles,£8,260g,food-cupboard-drinks-bakery-294572
M&S British Deli Mustard,£1.85,285g,food-cupboard-drinks-bakery-294572
M&S Collection Extra Virgin Olive Oil & Sea Salt Stirati,£4.50,200g,food-cupboard-drinks-bakery-294572
M&S Giant Chocolate Sovereign Coin,£3,90g,food-cupboard-drinks-bakery-294572
M&S Roasted Red Pepper & Tomato Mezze Dip,£3,250g,food-cupboard-drinks-bakery-294572
M&S x Vocation American Pale Ale,£6.50,4 x 330ml,food-cupboard-drinks-bakery-294572
M&S Dark Chocolate Orange Jaffa Cakes Tin,£12,375g,food-cupboard-drinks-bakery-294572
M&S Earl Grey Tea Bags,£3.30,100 per pack,food-cupboard-drinks-bakery-294572
M&S Golden Turmeric Oat Drink,£2.75,250ml,food-cupboard-drinks-bakery-294572
M&S Italian Olive Collection,£4,300g,food-cupboard-drinks-bakery-294572
M&S Whip Off The Old Block Chocolate Bar,£7.50,200g,food-cupboard-drinks-bakery-294572
M&S Collection Sancerre Les Ruettes,£22,75cl,food-cupboard-drinks-bakery-294572
M&S Creme de Cassis,£13,50cl,food-cupboard-drinks-bakery-294572
M&S Delacourt Rose Champagne Medium Dry,£27,75cl,food-cupboard-drinks-bakery-294572
"M&S Milk, Dark & White Chocolate Sponge Cake",£35,1.4kg,food-cupboard-drinks-bakery-294572
M&S Organic Famille Brocard Chablis,£20,75cl,food-cupboard-drinks-bakery-294572
M&S Sparkling Brazilian Orange Drink,£3.50,4 x 330ml,food-cupboard-drinks-bakery-294572
"M&S Belgian Milk, Dark & White Chocolate Truffles",£8,200g,food-cupboard-drinks-bakery-294572
M&S Classics Marlborough Sauvignon Blanc,£10,75cl,food-cupboard-drinks-bakery-294572
M&S Collection Grilled Mixed Peppers,£4,190g,food-cupboard-drinks-bakery-294572
M&S Family Chilli Sauce,£2.60,500g,food-cupboard-drinks-bakery-294572
M&S L'Or Du Ciron Sauternes,£13,37.5cl,food-cupboard-drinks-bakery-294572
M&S 4 Rich & Smoky Flavour Pots,£1.60,96g,food-cupboard-drinks-bakery-294572
M&S 5 Year Old Madeira Wine,£12,50cl,food-cupboard-drinks-bakery-294572
M&S Asian Style Duck Jerky,£3.50,50g,food-cupboard-drinks-bakery-294572
M&S Chilli Flatbread,£2.75,140g,food-cupboard-drinks-bakery-294572
M&S Colin the Caterpillar Shaped Candles,£3,2 per pack,food-cupboard-drinks-bakery-294572
M&S Collection Crozes-Hermitage,£16,75cl,food-cupboard-drinks-bakery-294572
M&S Juicy Sparkling Rhubarb Water,£4.25,4 x 330ml,food-cupboard-drinks-bakery-294572
M&S Madagascan Vanilla Icing,£2.75,400g,food-cupboard-drinks-bakery-294572
M&S Organic Balsamic Vinegar of Modena,£6,250ml,food-cupboard-drinks-bakery-294572
M&S x Damm Spanish Lager,£2.50,660ml,food-cupboard-drinks-bakery-294572
M&S x Vocation American Pale Ale,£1.90,330ml,food-cupboard-drinks-bakery-294572
M&S Amarone Della Valpolicella,£20,75cl,food-cupboard-drinks-bakery-294572
M&S Collection Timperley Rhubarb & Ginger Preserve,£2.50,235g,food-cupboard-drinks-bakery-294572
M&S Delacourt Cuvee Rose Champagne Brut,£16,37.5cl,food-cupboard-drinks-bakery-294572
M&S Dried Coconut,£4.50,200g,food-cupboard-drinks-bakery-294572
M&S Easter Pretzel Party,£6.50,200g,food-cupboard-drinks-bakery-294572
M&S Gujarati Curry Kit,£4,285g,food-cupboard-drinks-bakery-294572
M&S Kashmiri Rogan Josh Curry Kit,£4,284g,food-cupboard-drinks-bakery-294572
M&S Mixed Peppercorn Mill,£2.80,40g,food-cupboard-drinks-bakery-294572
M&S New Zealand Manuka 100MGO Honey,£10,250g,food-cupboard-drinks-bakery-294572
M&S Quintessence Mediterranee Azur Bleu,£8,75cl,food-cupboard-drinks-bakery-294572
M&S London Dry Gin,£20,700ml,food-cupboard-drinks-bakery-294572
M&S Marksologist Vanilla Espresso Martini,£18,500ml,food-cupboard-drinks-bakery-294572
M&S Palataia Pinot Noir,£10,75cl,food-cupboard-drinks-bakery-294572
M&S VSOP Armagnac,£28,70cl,food-cupboard-drinks-bakery-294572
M&S x Westons Pear Cider,£3.25,500ml,food-cupboard-drinks-bakery-294572
M&S Collection Italian Single Grain Spiralotti,£3.50,500g,food-cupboard-drinks-bakery-294572
M&S Fiery Ginger Beer,£3.50,750ml,food-cupboard-drinks-bakery-294572
N/A,£1.40,80g,food-cupboard-drinks-bakery-294572
M&S Percy Pig Phizzy Fruit Juice Drink,£4.25,4 x 330ml,food-cupboard-drinks-bakery-294572
M&S Raspberry Lemonade Infusion Teabags,£2.75,15 per pack,food-cupboard-drinks-bakery-294572
M&S Sunflower Oil Spray,£2.20,200g,food-cupboard-drinks-bakery-294572
M&S Tbilvino Qvevris Orange Wine,£10,75cl,food-cupboard-drinks-bakery-294572
M&S Vegan Cocoa Dusted Truffles,£7.50,260g,food-cupboard-drinks-bakery-294572
M&S Whole Cooked Chestnuts,£3.25,180g,food-cupboard-drinks-bakery-294572
M&S x Sandford's Raspberry Cider,£2.25,330ml,food-cupboard-drinks-bakery-294572
M&S Alcohol Free Rose,£4,75cl,food-cupboard-drinks-bakery-294572
M&S Collection Barolo Pieronte,£20,75cl,food-cupboard-drinks-bakery-294572
M&S Marquess Biscuit,£2.50,100g,food-cupboard-drinks-bakery-294572
M&S Naturally Lower Sodium Salt,£1.15,200g,food-cupboard-drinks-bakery-294572
